pixel_id,lc
121533,woodland
121535,woodland
121536,woodland
121537,woodland
121538,woodland
121539,woodland
121540,woodland
121541,woodland
121542,woodland
121543,woodland
121544,woodland
121545,woodland
121546,woodland
121547,woodland
121548,woodland
121549,woodland
121550,woodland
121551,woodland
121552,woodland
121556,woodland
121557,woodland
121558,woodland
121565,woodland
121566,woodland
121567,woodland
121568,woodland
121569,woodland
121612,woodland
122020,woodland
122024,woodland
122099,woodland
122105,woodland
122108,woodland
122114,woodland
122115,woodland
122116,woodland
122118,woodland
122119,woodland
122120,woodland
122121,woodland
122122,woodland
122123,woodland
122124,woodland
122125,woodland
122126,woodland
122127,woodland
122128,woodland
122129,woodland
122130,woodland
122131,woodland
122132,woodland
122133,woodland
122134,woodland
122136,woodland
122138,woodland
122139,woodland
122140,woodland
122141,woodland
122142,woodland
122150,woodland
122156,woodland
122159,woodland
122161,woodland
122190,woodland
122607,woodland
122610,woodland
122669,woodland
122687,woodland
122696,woodland
122697,woodland
122699,woodland
122700,woodland
122701,woodland
122702,woodland
122703,woodland
122704,woodland
122705,woodland
122706,woodland
122707,woodland
122708,woodland
122709,woodland
122710,woodland
122711,woodland
122712,woodland
122714,woodland
122715,woodland
122716,woodland
122717,woodland
122722,woodland
122724,woodland
122725,woodland
122733,woodland
122742,woodland
122743,woodland
122744,woodland
122745,woodland
122747,woodland
122750,woodland
122751,woodland
122786,woodland
123013,woodland
123185,woodland
123188,woodland
123252,woodland
123253,woodland
123264,woodland
123266,woodland
123271,woodland
123274,woodland
123275,woodland
123276,woodland
123278,woodland
123280,woodland
123286,woodland
123287,woodland
123289,woodland
123290,woodland
123291,woodland
123292,woodland
123294,woodland
123295,woodland
123297,woodland
123298,woodland
123299,woodland
123300,woodland
123304,woodland
123305,woodland
123306,woodland
123317,woodland
123321,woodland
123322,woodland
123323,woodland
123328,woodland
123564,woodland
123835,woodland
123837,woodland
123855,woodland
123856,woodland
123858,woodland
123859,woodland
123863,woodland
123865,woodland
123866,woodland
123869,woodland
123870,woodland
123871,woodland
123872,woodland
123873,woodland
123874,woodland
123875,woodland
123876,woodland
123877,woodland
123878,woodland
123880,woodland
123883,woodland
123892,woodland
123902,woodland
123916,woodland
123917,woodland
123918,woodland
123952,woodland
123954,woodland
124344,woodland
124352,woodland
124419,woodland
124433,woodland
124436,woodland
124439,woodland
124442,woodland
124443,woodland
124450,woodland
124452,woodland
124454,woodland
124455,woodland
124456,woodland
124457,woodland
124458,woodland
124460,woodland
124461,woodland
124462,woodland
124463,woodland
124467,woodland
124469,woodland
124470,woodland
124472,woodland
124473,woodland
124478,woodland
124480,woodland
124484,woodland
124498,woodland
124499,woodland
124526,woodland
124529,woodland
124811,woodland
124936,woodland
125011,woodland
125014,woodland
125016,woodland
125022,woodland
125023,woodland
125024,woodland
125026,woodland
125031,woodland
125032,woodland
125034,woodland
125035,woodland
125037,woodland
125039,woodland
125040,woodland
125041,woodland
125042,woodland
125043,woodland
125044,woodland
125046,woodland
125047,woodland
125049,woodland
125053,woodland
125058,woodland
125071,woodland
125106,woodland
125112,woodland
125117,woodland
125119,woodland
125139,woodland
125506,woodland
125533,woodland
125576,woodland
125581,woodland
125596,woodland
125600,woodland
125602,woodland
125604,woodland
125607,woodland
125609,woodland
125610,woodland
125613,woodland
125616,woodland
125617,woodland
125618,woodland
125619,woodland
125625,woodland
125626,woodland
125628,woodland
125631,woodland
125636,woodland
125648,woodland
125649,woodland
125650,woodland
125651,woodland
125652,woodland
125653,woodland
125697,woodland
125701,woodland
125702,woodland
125980,woodland
125981,woodland
126077,woodland
126102,woodland
126158,woodland
126179,woodland
126183,woodland
126188,woodland
126189,woodland
126192,woodland
126193,woodland
126194,woodland
126203,woodland
126207,woodland
126208,woodland
126212,woodland
126213,woodland
126214,woodland
126215,woodland
126216,woodland
126219,woodland
126223,woodland
126231,woodland
126232,woodland
126234,woodland
126250,woodland
126269,woodland
126280,woodland
126687,woodland
126699,woodland
126742,woodland
126759,woodland
126768,woodland
126769,woodland
126770,woodland
126772,woodland
126775,woodland
126781,woodland
126782,woodland
126784,woodland
126786,woodland
126787,woodland
126788,woodland
126789,woodland
126790,woodland
126794,woodland
126795,woodland
126796,woodland
126797,woodland
126798,woodland
126799,woodland
126800,woodland
126801,woodland
126815,woodland
126816,woodland
126820,woodland
126834,woodland
126837,woodland
126841,woodland
127099,woodland
127121,woodland
127140,woodland
127243,woodland
127244,woodland
127270,woodland
127284,woodland
127322,woodland
127326,woodland
127327,woodland
127334,woodland
127344,woodland
127352,woodland
127353,woodland
127354,woodland
127355,woodland
127357,woodland
127360,woodland
127362,woodland
127363,woodland
127364,woodland
127366,woodland
127367,woodland
127368,woodland
127369,woodland
127370,woodland
127371,woodland
127372,woodland
127373,woodland
127374,woodland
127375,woodland
127376,woodland
127377,woodland
127378,woodland
127379,woodland
127383,woodland
127384,woodland
127392,woodland
127397,woodland
127398,woodland
127399,woodland
127403,woodland
127404,woodland
127429,woodland
127430,woodland
127446,woodland
127799,woodland
127800,woodland
127837,woodland
127902,woodland
127904,woodland
127920,woodland
127931,woodland
127933,woodland
127937,woodland
127938,woodland
127939,woodland
127940,woodland
127941,woodland
127942,woodland
127943,woodland
127944,woodland
127945,woodland
127946,woodland
127947,woodland
127949,woodland
127950,woodland
127951,woodland
127952,woodland
127953,woodland
127954,woodland
127955,woodland
127956,woodland
127958,woodland
127959,woodland
127960,woodland
127961,woodland
127962,woodland
127963,woodland
127965,woodland
127966,woodland
127973,woodland
127978,woodland
127986,woodland
128003,woodland
128017,woodland
128023,woodland
128027,woodland
128299,woodland
128380,woodland
128382,woodland
128383,woodland
128384,woodland
128491,woodland
128493,woodland
128499,woodland
128500,woodland
128503,woodland
128513,woodland
128515,woodland
128517,woodland
128518,woodland
128519,woodland
128520,woodland
128521,woodland
128522,woodland
128523,woodland
128526,woodland
128527,woodland
128528,woodland
128529,woodland
128531,woodland
128532,woodland
128533,woodland
128534,woodland
128535,woodland
128536,woodland
128537,woodland
128538,woodland
128540,woodland
128541,woodland
128542,woodland
128543,woodland
128544,woodland
128545,woodland
128546,woodland
128547,woodland
128548,woodland
128549,woodland
128550,woodland
128553,woodland
128554,woodland
128565,woodland
128567,woodland
128569,woodland
128570,woodland
128580,woodland
128598,woodland
128614,woodland
128843,woodland
128966,woodland
128968,woodland
128987,woodland
128988,woodland
128996,woodland
129001,woodland
129032,woodland
129069,woodland
129077,woodland
129085,woodland
129086,woodland
129089,woodland
129090,woodland
129094,woodland
129101,woodland
129103,woodland
129104,woodland
129106,woodland
129107,woodland
129108,woodland
129109,woodland
129110,woodland
129111,woodland
129112,woodland
129113,woodland
129114,woodland
129115,woodland
129116,woodland
129117,woodland
129118,woodland
129119,woodland
129120,woodland
129121,woodland
129122,woodland
129123,woodland
129124,woodland
129125,woodland
129126,woodland
129127,woodland
129128,woodland
129129,woodland
129132,woodland
129143,woodland
129146,woodland
129148,woodland
129193,woodland
129540,woodland
129549,woodland
129550,woodland
129581,woodland
129593,woodland
129597,woodland
129623,woodland
129652,woodland
129665,woodland
129666,woodland
129667,woodland
129668,woodland
129672,woodland
129673,woodland
129676,woodland
129677,woodland
129678,woodland
129679,woodland
129680,woodland
129681,woodland
129683,woodland
129684,woodland
129685,woodland
129686,woodland
129687,woodland
129688,woodland
129689,woodland
129690,woodland
129691,woodland
129692,woodland
129694,woodland
129695,woodland
129696,woodland
129697,woodland
129698,woodland
129700,woodland
129701,woodland
129702,woodland
129703,woodland
129704,woodland
129705,woodland
129706,woodland
129707,woodland
129708,woodland
129709,woodland
129710,woodland
129711,woodland
129712,woodland
129715,woodland
129718,woodland
129722,woodland
129729,woodland
129730,woodland
129731,woodland
129732,woodland
129734,woodland
129736,woodland
129738,woodland
129740,woodland
129759,woodland
130043,woodland
130124,woodland
130132,woodland
130133,woodland
130134,woodland
130135,woodland
130137,woodland
130197,woodland
130209,woodland
130212,woodland
130233,woodland
130240,woodland
130249,woodland
130250,woodland
130251,woodland
130252,woodland
130254,woodland
130261,woodland
130262,woodland
130263,woodland
130267,woodland
130268,woodland
130269,woodland
130270,woodland
130271,woodland
130272,woodland
130274,woodland
130275,woodland
130276,woodland
130277,woodland
130278,woodland
130279,woodland
130280,woodland
130281,woodland
130282,woodland
130283,woodland
130284,woodland
130285,woodland
130287,woodland
130289,woodland
130290,woodland
130291,woodland
130292,woodland
130293,woodland
130294,woodland
130298,woodland
130309,woodland
130313,woodland
130314,woodland
130318,woodland
130324,woodland
130355,woodland
130366,woodland
130625,woodland
130648,woodland
130713,woodland
130715,woodland
130717,woodland
130718,woodland
130720,woodland
130740,woodland
130761,woodland
130777,woodland
130789,woodland
130792,woodland
130819,woodland
130822,woodland
130825,woodland
130827,woodland
130829,woodland
130834,woodland
130835,woodland
130836,woodland
130838,woodland
130840,woodland
130841,woodland
130842,woodland
130843,woodland
130846,woodland
130848,woodland
130850,woodland
130851,woodland
130852,woodland
130853,woodland
130854,woodland
130855,woodland
130856,woodland
130857,woodland
130858,woodland
130859,woodland
130860,woodland
130861,woodland
130862,woodland
130863,woodland
130864,woodland
130865,woodland
130866,woodland
130867,woodland
130868,woodland
130869,woodland
130870,woodland
130871,woodland
130872,woodland
130873,woodland
130874,woodland
130875,woodland
130876,woodland
130877,woodland
130879,woodland
130880,woodland
130886,woodland
130896,woodland
130897,woodland
130898,woodland
130902,woodland
130908,woodland
130909,woodland
130910,woodland
130915,woodland
130916,woodland
130925,woodland
131206,woodland
131294,woodland
131296,woodland
131297,woodland
131298,woodland
131299,woodland
131300,woodland
131301,woodland
131302,woodland
131303,woodland
131344,woodland
131403,woodland
131406,woodland
131407,woodland
131408,woodland
131409,woodland
131411,woodland
131412,woodland
131416,woodland
131419,woodland
131425,woodland
131427,woodland
131428,woodland
131432,woodland
131433,woodland
131434,woodland
131435,woodland
131436,woodland
131437,woodland
131438,woodland
131439,woodland
131440,woodland
131441,woodland
131442,woodland
131443,woodland
131444,woodland
131445,woodland
131446,woodland
131447,woodland
131448,woodland
131450,woodland
131451,woodland
131452,woodland
131453,woodland
131454,woodland
131455,woodland
131456,woodland
131457,woodland
131458,woodland
131459,woodland
131460,woodland
131461,woodland
131474,woodland
131475,woodland
131480,woodland
131500,woodland
131501,woodland
131787,woodland
131874,woodland
131876,woodland
131877,woodland
131880,woodland
131881,woodland
131883,woodland
131888,woodland
131927,woodland
131930,woodland
131956,woodland
131964,woodland
131985,woodland
131987,woodland
131988,woodland
131989,woodland
131995,woodland
131997,woodland
132000,woodland
132002,woodland
132005,woodland
132006,woodland
132007,woodland
132010,woodland
132011,woodland
132015,woodland
132016,woodland
132017,woodland
132018,woodland
132020,woodland
132021,woodland
132022,woodland
132023,woodland
132024,woodland
132025,woodland
132026,woodland
132027,woodland
132030,woodland
132032,woodland
132034,woodland
132035,woodland
132036,woodland
132037,woodland
132038,woodland
132039,woodland
132040,woodland
132041,woodland
132042,woodland
132043,woodland
132044,woodland
132052,woodland
132055,woodland
132066,woodland
132096,woodland
132113,woodland
132116,woodland
132127,woodland
132460,woodland
132461,woodland
132462,woodland
132463,woodland
132465,woodland
132467,woodland
132468,woodland
132491,woodland
132493,woodland
132507,woodland
132516,woodland
132524,woodland
132568,woodland
132572,woodland
132575,woodland
132578,woodland
132583,woodland
132586,woodland
132588,woodland
132589,woodland
132590,woodland
132591,woodland
132593,woodland
132594,woodland
132596,woodland
132598,woodland
132599,woodland
132600,woodland
132601,woodland
132602,woodland
132603,woodland
132604,woodland
132605,woodland
132606,woodland
132607,woodland
132608,woodland
132609,woodland
132610,woodland
132611,woodland
132616,woodland
132617,woodland
132618,woodland
132619,woodland
132620,woodland
